created_at,user_id,session_id,device_id,attempt_index,char_id,response_time,press_duration,retry_count,prev_accuracy,prev_mastery,hint_count,session_number,difficulty_level,time_since_last_practice,prev_confidence,current_streak,wrong_streak,prev_mistakes,teaching_action,confidence_state,expected_pattern,entered_pattern,is_correct,press_order,source,is_synthetic,spec_version,braille_map_verified
2026-03-07T23:52:01.593988+00:00,SYN000,syn_SYN000_3,synth_dev_0,5,12.0,2557.6486606810395,75.60246375906188,0.0,1.0,0.25,0.0,3.0,1.0,3.04206591796875,1.0,0.0,1.0,0.0,0,1,45,47,False,"[2, 1, 4, 3, 6]",synthetic,True,2,True
2026-03-07T23:52:10.510525+00:00,SYN000,syn_SYN000_3,synth_dev_0,6,12.0,4409.769081268797,99.02406052432448,1.0,0.5,0.1625,0.0,3.0,1.0,8.916536865234375,1.0,1.0,0.0,1.0,2,1,45,45,True,"[1, 6, 4, 3]",synthetic,True,2,True
2026-03-07T23:52:15.979466+00:00,SYN000,syn_SYN000_3,synth_dev_0,7,17.0,1577.5119582768243,48.080179712830486,0.0,0.0,0.0,0.0,3.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,33,41,False,"[1, 4, 6]",synthetic,True,2,True
2026-03-07T23:52:27.793909+00:00,SYN000,syn_SYN000_3,synth_dev_0,8,17.0,8604.38290101036,113.66743813060891,1.0,0.0,0.0,0.0,3.0,1.0,11.814443115234376,1.0,0.0,2.0,1.0,1,2,33,55,False,"[6, 1, 2, 3, 5]",synthetic,True,2,True
2026-03-07T23:52:38.193499+00:00,SYN000,syn_SYN000_3,synth_dev_0,9,17.0,470.65063678066105,71.82743383474912,2.0,0.0,0.0,1.0,3.0,1.0,10.39958984375,2.0,1.0,0.0,2.0,2,2,33,33,True,"[1, 6]",synthetic,True,2,True
2026-03-07T23:52:41.393939+00:00,SYN000,syn_SYN000_3,synth_dev_0,10,11.0,5442.06196224357,36.22865313302458,0.0,0.0,0.0,0.0,3.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,5,4,False,[3],synthetic,True,2,True
2026-03-07T23:52:54.178236+00:00,SYN000,syn_SYN000_3,synth_dev_0,11,11.0,2722.53713889015,60.623407085850914,1.0,0.0,0.0,0.0,3.0,1.0,12.784297119140625,1.0,0.0,2.0,1.0,1,1,5,7,False,"[2, 3, 1]",synthetic,True,2,True
2026-03-07T23:53:02.877650+00:00,SYN000,syn_SYN000_3,synth_dev_0,12,11.0,1558.760924188028,34.80042011924287,2.0,0.0,0.0,1.0,3.0,1.0,8.699413818359375,1.0,1.0,0.0,2.0,2,2,5,5,True,"[3, 1]",synthetic,True,2,True
2026-03-07T23:53:06.823192+00:00,SYN000,syn_SYN000_3,synth_dev_0,13,14.0,6562.918870961419,104.9327666489544,0.0,0.0,0.0,0.0,3.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,2,35,39,False,"[2, 1, 3, 6]",synthetic,True,2,True
2026-03-07T23:53:20.638011+00:00,SYN000,syn_SYN000_3,synth_dev_0,14,14.0,14990.0,44.18782824403498,1.0,0.0,0.0,0.0,3.0,1.0,13.814819091796876,2.0,0.0,2.0,1.0,1,2,35,33,False,"[6, 1]",synthetic,True,2,True
2026-03-07T23:53:29.278835+00:00,SYN000,syn_SYN000_3,synth_dev_0,15,14.0,2708.6588310793354,244.22812302840137,2.0,0.0,0.0,1.0,3.0,1.0,8.640823974609376,2.0,1.0,0.0,2.0,2,2,35,35,True,"[6, 2, 1]",synthetic,True,2,True
2026-03-07T23:53:42.661784+00:00,SYN000,syn_SYN000_3,synth_dev_0,16,49.0,2681.0489116067033,181.81813069891498,0.0,0.5,0.25,0.0,3.0,1.0,101086.80234594726,1.0,2.0,0.0,1.0,2,1,4,4,True,[3],synthetic,True,2,True
2026-03-07T23:53:49.061149+00:00,SYN000,syn_SYN000_3,synth_dev_0,17,19.0,257.874592105523,145.4167366325527,0.0,0.0,0.0,0.0,3.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,53,52,False,"[6, 5, 3]",synthetic,True,2,True
2026-03-07T23:53:55.932903+00:00,SYN000,syn_SYN000_3,synth_dev_0,18,19.0,772.9898296594807,94.98772493408599,1.0,0.0,0.0,0.0,3.0,1.0,6.871754150390625,1.0,0.0,2.0,1.0,1,1,53,61,False,"[6, 3, 1, 5, 4]",synthetic,True,2,True
2026-03-08T05:26:01.945616+00:00,SYN000,syn_SYN000_4,synth_dev_0,0,8.0,3598.028919713093,68.5600979913263,0.0,1.0,0.25,0.0,4.0,1.0,120935.51667993164,2.0,0.0,1.0,0.0,0,1,12,8,False,[4],synthetic,True,2,True
2026-03-08T05:26:06.088724+00:00,SYN000,syn_SYN000_4,synth_dev_0,1,8.0,14990.0,86.47527001008733,1.0,0.5,0.1625,0.0,4.0,1.0,4.14310791015625,1.0,1.0,0.0,1.0,2,2,12,12,True,"[3, 4]",synthetic,True,2,True
2026-03-08T05:26:11.810801+00:00,SYN000,syn_SYN000_4,synth_dev_0,2,34.0,8383.125808299046,168.17413422459228,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,2,39,7,False,"[1, 2, 3]",synthetic,True,2,True
2026-03-08T05:26:24.208448+00:00,SYN000,syn_SYN000_4,synth_dev_0,3,34.0,5203.749321144185,93.23513223828974,1.0,0.0,0.0,0.0,4.0,1.0,12.39764697265625,2.0,1.0,0.0,1.0,2,1,39,39,True,"[6, 1, 2, 3]",synthetic,True,2,True
2026-03-08T05:26:30.596501+00:00,SYN000,syn_SYN000_4,synth_dev_0,4,24.0,8030.4824919294215,89.99125088231558,0.0,0.5,0.25,0.0,4.0,1.0,125359.26330908203,1.0,2.0,0.0,1.0,2,2,63,63,True,"[4, 1, 3, 2, 5, 6]",synthetic,True,2,True
2026-03-08T05:26:33.648039+00:00,SYN000,syn_SYN000_4,synth_dev_0,5,27.0,2582.4061536301315,170.47487202878224,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,57,61,False,"[4, 5, 1, 6, 3]",synthetic,True,2,True
2026-03-08T05:26:39.618294+00:00,SYN000,syn_SYN000_4,synth_dev_0,6,27.0,4047.497172012078,118.84489117102495,1.0,0.0,0.0,0.0,4.0,1.0,5.9702548828125,1.0,1.0,0.0,1.0,2,1,57,57,True,"[6, 1, 5, 4]",synthetic,True,2,True
2026-03-08T05:26:52.151073+00:00,SYN000,syn_SYN000_4,synth_dev_0,7,25.0,3204.0801451845336,189.00181715065813,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,60,28,False,"[3, 4, 5]",synthetic,True,2,True
2026-03-08T05:27:01.207572+00:00,SYN000,syn_SYN000_4,synth_dev_0,8,25.0,563.9559955966004,67.84944821932372,1.0,0.0,0.0,0.0,4.0,1.0,9.0564990234375,1.0,1.0,0.0,1.0,2,1,60,60,True,"[6, 5, 4, 3]",synthetic,True,2,True
2026-03-08T05:27:04.561310+00:00,SYN000,syn_SYN000_4,synth_dev_0,9,19.0,2380.036806847217,78.74267394897485,0.0,0.0,0.0,0.0,4.0,1.0,19988.62840698242,1.0,0.0,3.0,2.0,0,1,53,52,False,"[5, 3, 6]",synthetic,True,2,True
2026-03-08T05:27:11.521089+00:00,SYN000,syn_SYN000_4,synth_dev_0,10,19.0,1182.447029819082,128.27619290143446,1.0,0.0,0.0,0.0,4.0,1.0,6.959779052734375,1.0,0.0,4.0,3.0,1,1,53,52,False,"[6, 3, 5]",synthetic,True,2,True
2026-03-08T05:27:25.311819+00:00,SYN000,syn_SYN000_4,synth_dev_0,11,19.0,3102.5622477300262,56.593876264184836,2.0,0.0,0.0,1.0,4.0,1.0,13.79072998046875,1.0,1.0,0.0,4.0,2,2,53,53,True,"[3, 5, 6, 1]",synthetic,True,2,True
2026-03-08T05:27:30.223734+00:00,SYN000,syn_SYN000_4,synth_dev_0,12,42.0,1707.3610381242563,107.61668022271172,0.0,0.6666666666666666,0.4375,0.0,4.0,1.0,121092.83300268554,0.0,3.0,0.0,1.0,2,0,19,19,True,"[5, 1, 2]",synthetic,True,2,True
2026-03-08T05:27:40.715739+00:00,SYN000,syn_SYN000_4,synth_dev_0,13,2.0,5875.452905758339,83.38357200362496,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,10,2,False,[2],synthetic,True,2,True
2026-03-08T05:27:52.874759+00:00,SYN000,syn_SYN000_4,synth_dev_0,14,2.0,5248.8617963665065,172.27602715725425,1.0,0.0,0.0,0.0,4.0,1.0,12.15902001953125,1.0,0.0,2.0,1.0,1,1,10,26,False,"[4, 2, 5]",synthetic,True,2,True
2026-03-08T05:27:59.723362+00:00,SYN000,syn_SYN000_4,synth_dev_0,15,2.0,936.1576851532205,102.16292090721603,2.0,0.0,0.0,1.0,4.0,1.0,6.84860302734375,1.0,1.0,0.0,2.0,2,2,10,10,True,"[2, 4]",synthetic,True,2,True
2026-03-08T05:28:13.312169+00:00,SYN000,syn_SYN000_4,synth_dev_0,16,44.0,3708.7517754372907,160.00976984743335,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,55,53,False,"[5, 6, 3, 1]",synthetic,True,2,True
2026-03-08T05:28:27.013570+00:00,SYN000,syn_SYN000_4,synth_dev_0,17,44.0,3344.597113004265,140.41499794002166,1.0,0.0,0.0,0.0,4.0,1.0,13.70140087890625,1.0,1.0,0.0,1.0,2,1,55,55,True,"[2, 6, 3, 5, 1]",synthetic,True,2,True
2026-03-08T05:28:30.580887+00:00,SYN000,syn_SYN000_4,synth_dev_0,18,46.0,4655.752602697979,103.1636855109508,0.0,0.0,0.0,0.0,4.0,1.0,604800.0,1.0,1.0,0.0,0.0,2,1,30,30,True,"[3, 5, 4, 2]",synthetic,True,2,True
2026-03-06T17:13:11.571216+00:00,SYN001,syn_SYN001_1,synth_dev_1,0,22.0,2080.9391744183254,66.0851568068389,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,58,59,False,"[4, 1, 2, 5, 6]",synthetic,True,2,True
2026-03-06T17:13:23.594334+00:00,SYN001,syn_SYN001_1,synth_dev_1,1,22.0,523.9551495890596,141.08917192047542,1.0,0.0,0.0,0.0,1.0,1.0,12.023117919921875,1.0,1.0,0.0,1.0,2,1,58,58,True,"[5, 2, 6, 4]",synthetic,True,2,True
2026-03-06T17:13:27.210300+00:00,SYN001,syn_SYN001_1,synth_dev_1,2,2.0,4353.113186147513,151.3504689509822,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,10,26,False,"[2, 4, 5]",synthetic,True,2,True
2026-03-06T17:13:39.455749+00:00,SYN001,syn_SYN001_1,synth_dev_1,3,2.0,7224.183292486087,147.71040049621118,1.0,0.0,0.0,0.0,1.0,1.0,12.245448974609374,1.0,0.0,2.0,1.0,1,2,10,2,False,[2],synthetic,True,2,True
2026-03-06T17:13:46.533321+00:00,SYN001,syn_SYN001_1,synth_dev_1,4,2.0,5676.561141361636,22.113527060311828,2.0,0.0,0.0,1.0,1.0,1.0,7.07757177734375,2.0,1.0,0.0,2.0,2,2,10,10,True,"[4, 2]",synthetic,True,2,True
2026-03-06T17:13:52.987438+00:00,SYN001,syn_SYN001_1,synth_dev_1,5,21.0,1735.458524942307,48.2557406399873,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,62,63,False,"[3, 5, 2, 4, 1, 6]",synthetic,True,2,True
2026-03-06T17:14:06.911955+00:00,SYN001,syn_SYN001_1,synth_dev_1,6,21.0,4008.4844076598674,77.80704499235856,1.0,0.0,0.0,0.0,1.0,1.0,13.92451708984375,1.0,0.0,2.0,1.0,1,1,62,60,False,"[6, 5, 3, 4]",synthetic,True,2,True
2026-03-06T17:14:14.837741+00:00,SYN001,syn_SYN001_1,synth_dev_1,7,21.0,14990.0,55.19017348704665,2.0,0.0,0.0,1.0,1.0,1.0,7.925785888671875,1.0,0.0,3.0,2.0,1,2,62,60,False,"[6, 5, 4, 3]",synthetic,True,2,True
2026-03-06T17:14:26.181723+00:00,SYN001,syn_SYN001_1,synth_dev_1,8,21.0,1468.9961946915048,96.34733087630642,3.0,0.0,0.0,2.0,1.0,1.0,11.343982177734375,2.0,1.0,0.0,3.0,2,2,62,62,True,"[3, 4, 2, 5, 6]",synthetic,True,2,True
2026-03-06T17:14:39.330057+00:00,SYN001,syn_SYN001_1,synth_dev_1,9,39.0,1941.5499365363953,95.26601797809343,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,1.0,0.0,0.0,2,0,41,41,True,"[6, 1, 4]",synthetic,True,2,True
2026-03-06T17:14:46.714983+00:00,SYN001,syn_SYN001_1,synth_dev_1,10,15.0,1073.968219503983,50.905983349839246,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,44,45,False,"[3, 6, 1, 4]",synthetic,True,2,True
2026-03-06T17:14:51.075659+00:00,SYN001,syn_SYN001_1,synth_dev_1,11,15.0,1529.7180233598356,95.43067918724563,1.0,0.0,0.0,0.0,1.0,1.0,4.360676025390625,1.0,1.0,0.0,1.0,2,1,44,44,True,"[3, 6, 4]",synthetic,True,2,True
2026-03-06T17:14:57.902927+00:00,SYN001,syn_SYN001_1,synth_dev_1,12,17.0,345.4544659308386,161.76311395046346,0.0,0.0,0.0,0.0,1.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,1,33,32,False,[6],synthetic,True,2,True
2026-03-06T17:15:05.585638+00:00,SYN001,syn_SYN001_1,synth_dev_1,13,17.0,3912.6036429864243,30.077138344516918,1.0,0.0,0.0,0.0,1.0,1.0,7.6827109375,1.0,0.0,2.0,1.0,1,1,33,41,False,"[1, 4, 6]",synthetic,True,2,True
2026-03-06T17:15:17.303458+00:00,SYN001,syn_SYN001_1,synth_dev_1,14,17.0,2362.6356167425924,32.534621360381955,2.0,0.0,0.0,1.0,1.0,1.0,11.717820068359375,1.0,0.0,3.0,2.0,1,2,33,35,False,"[2, 1, 6]",synthetic,True,2,True
2026-03-13T19:57:24.995556+00:00,SYN001,syn_SYN001_2,synth_dev_1,0,31.0,2383.378187612874,116.6750750970218,0.0,0.0,0.0,0.0,2.0,1.0,604800.0,1.0,1.0,0.0,0.0,2,0,15,15,True,"[4, 1, 2, 3]",synthetic,True,2,True
2026-03-13T19:57:32.075557+00:00,SYN001,syn_SYN001_2,synth_dev_1,1,44.0,6394.4659866116535,104.9966653010051,0.0,0.0,0.0,0.0,2.0,1.0,604800.0,1.0,0.0,1.0,0.0,0,2,55,51,False,"[5, 6, 2, 1]",synthetic,True,2,True
2026-03-13T19:57:39.792981+00:00,SYN001,syn_SYN001_2,synth_dev_1,2,44.0,725.4285397292218,90.05075993314951,1.0,0.0,0.0,0.0,2.0,1.0,7.717424072265625,2.0,1.0,0.0,1.0,2,1,55,55,True,"[6, 1, 3, 5, 2]",synthetic,True,2,True
2026-03-13T19:57:42.807310+00:00,SYN001,syn_SYN001_2,synth_dev_1,3,41.0,7282.527265013385,75.21885651188246,0.0,0.0,0.0,0.0,2.0,1.0,604800.0,1.0,1.0,0.0,0.0,2,2,14,14,True,"[4, 2, 3]",synthetic,True,2,True
